time,tank1_level,tank2_level,v1_cmd,v2_cmd,v3_cmd,q_transfer
61.0,244.0000000000024,0.0,1,0,0,0.0
62.0,248.00000000000244,0.0,1,0,0,0.0
63.0,252.0000000000025,0.0,1,0,0,0.0
64.0,256.00000000000256,0.0,1,0,0,0.0
65.0,260.00000000000233,0.0,1,0,0,0.0
66.0,264.0000000000021,0.0,1,0,0,0.0
67.0,268.0000000000019,0.0,1,0,0,0.0
68.0,272.00000000000165,0.0,1,0,0,0.0
69.0,276.0000000000014,0.0,1,0,0,0.0
70.0,280.0000000000012,0.0,1,0,0,0.0
71.0,284.00000000000097,0.0,1,0,0,0.0
72.0,288.00000000000074,0.0,1,0,0,0.0
73.0,292.0000000000005,0.0,1,0,0,0.0
74.0,296.0000000000003,0.0,1,0,0,0.0
75.0,300.00000000000006,0.0,1,0,0,0.0
76.0,303.99999999999983,0.0,1,0,0,0.0
77.0,307.9999999999996,0.0,1,0,0,0.0
78.0,311.9999999999994,0.0,1,0,0,0.0
79.0,315.99999999999915,0.0,1,0,0,0.0
80.0,319.9999999999989,0.0,1,0,0,0.0
81.0,323.9999999999987,0.0,1,0,0,0.0
82.0,327.99999999999847,0.0,1,0,0,0.0
83.0,331.99999999999824,0.0,1,0,0,0.0
84.0,335.999999999998,0.0,1,0,0,0.0
85.0,339.9999999999978,0.0,1,0,0,0.0
86.0,343.99999999999756,0.0,1,0,0,0.0
87.0,347.9999999999973,0.0,1,0,0,0.0
88.0,351.9999999999971,0.0,1,0,0,0.0
89.0,355.9999999999969,0.0,1,0,0,0.0
90.0,359.99999999999665,0.0,1,0,0,0.0
91.0,363.9999999999964,0.0,1,0,0,0.0
92.0,367.9999999999962,0.0,1,0,0,0.0
93.0,371.99999999999596,0.0,1,0,0,0.0
94.0,375.99999999999574,0.0,1,0,0,0.0
95.0,379.9999999999955,0.0,1,0,0,0.0
96.0,383.9999999999953,0.0,1,0,0,0.0
97.0,387.99999999999505,0.0,1,0,0,0.0
98.0,391.9999999999948,0.0,1,0,0,0.0
99.0,395.9999999999946,0.0,1,0,0,0.0
100.0,399.9999999999944,0.0,1,0,0,0.0
101.0,398.99999999999415,5.0,1,1,0,5.0
102.0,397.9999999999939,10.0,1,1,0,5.0
103.0,396.9999999999937,15.0,1,1,0,5.0
104.0,395.99999999999346,20.0,1,1,0,5.0
105.0,394.99999999999324,25.0,1,1,0,5.0
106.0,393.999999999993,30.0,1,1,0,5.0
107.0,392.9999999999928,35.0,1,1,0,5.0
108.0,391.99999999999255,40.0,1,1,0,5.0
109.0,390.9999999999923,45.0,1,1,0,5.0
110.0,389.9999999999921,50.0,1,1,0,5.0
111.0,388.99999999999187,55.0,1,1,0,5.0
112.0,387.99999999999164,60.0,1,1,0,5.0
113.0,386.9999999999914,65.0,1,1,0,5.0
114.0,385.9999999999912,70.0,1,1,0,5.0
115.0,384.99999999999096,75.0,1,1,0,5.0
116.0,383.99999999999073,80.0,1,1,0,5.0
117.0,382.9999999999905,85.0,1,1,0,5.0
118.0,381.9999999999903,90.0,1,1,0,5.0
119.0,380.99999999999005,95.0,1,1,0,5.0
120.0,379.9999999999898,100.0,1,1,0,5.0
121.0,378.9999999999896,105.0,1,1,0,5.0
122.0,377.99999999998937,110.0,1,1,0,5.0
123.0,376.99999999998914,115.0,1,1,0,5.0
124.0,375.9999999999889,120.0,1,1,0,5.0
125.0,374.9999999999887,125.0,1,1,0,5.0
126.0,373.99999999998846,130.0,1,1,0,5.0
127.0,372.99999999998823,135.0,1,1,0,5.0
128.0,371.999999999988,140.0,1,1,0,5.0
129.0,370.9999999999878,145.0,1,1,0,5.0
130.0,369.99999999998755,150.0,1,1,0,5.0
131.0,368.9999999999873,155.0,1,1,0,5.0
132.0,367.9999999999871,160.0,1,1,0,5.0
133.0,366.99999999998687,165.0,1,1,0,5.0
134.0,365.99999999998664,170.0,1,1,0,5.0
135.0,364.9999999999864,175.0,1,1,0,5.0
136.0,363.9999999999862,180.0,1,1,0,5.0
137.0,362.99999999998596,185.0,1,1,0,5.0
138.0,361.99999999998573,190.0,1,1,0,5.0
139.0,360.9999999999855,195.0,1,1,0,5.0
140.0,359.9999999999853,200.0,1,1,0,5.0
141.0,358.99999999998505,205.0,1,1,0,5.0
142.0,357.9999999999848,210.0,1,1,0,5.0
143.0,356.9999999999846,215.0,1,1,0,5.0
144.0,355.99999999998437,220.0,1,1,0,5.0
145.0,354.99999999998414,225.0,1,1,0,5.0
146.0,353.9999999999839,230.0,1,1,0,5.0
147.0,352.9999999999837,235.0,1,1,0,5.0
148.0,351.99999999998346,240.0,1,1,0,5.0
149.0,350.99999999998323,245.0,1,1,0,5.0
150.0,349.999999999983,250.0,1,1,0,5.0
151.0,348.9999999999828,255.0,1,1,0,5.0
152.0,347.99999999998255,260.0,1,1,0,5.0
153.0,346.9999999999823,265.0,1,1,0,5.0
154.0,345.9999999999821,270.0,1,1,0,5.0
155.0,344.99999999998187,275.0,1,1,0,5.0
156.0,343.99999999998164,280.0,1,1,0,5.0
157.0,342.9999999999814,285.0,1,1,0,5.0
158.0,341.9999999999812,290.0,1,1,0,5.0
159.0,340.99999999998096,295.0,1,1,0,5.0
160.0,339.99999999998073,300.0,1,1,0,5.0
161.0,338.9999999999805,305.0,1,1,0,5.0
162.0,337.9999999999803,310.0,1,1,0,5.0
163.0,336.99999999998005,315.0,1,1,0,5.0
164.0,335.9999999999798,320.0,1,1,0,5.0
165.0,334.9999999999796,325.0,1,1,0,5.0
166.0,333.99999999997937,330.0,1,1,0,5.0
167.0,332.99999999997914,335.0,1,1,0,5.0
168.0,331.9999999999789,340.0,1,1,0,5.0
169.0,330.9999999999787,345.0,1,1,0,5.0
170.0,329.99999999997846,350.0,1,1,0,5.0
171.0,328.99999999997823,355.0,1,1,0,5.0
172.0,327.999999999978,360.0,1,1,0,5.0
173.0,326.9999999999778,365.0,1,1,0,5.0
174.0,325.99999999997755,370.0,1,1,0,5.0
175.0,324.9999999999773,375.0,1,1,0,5.0
176.0,323.9999999999771,380.0,1,1,0,5.0
177.0,322.99999999997686,385.0,1,1,0,5.0
178.0,321.99999999997664,390.0,1,1,0,5.0
179.0,320.9999999999764,395.0,1,1,0,5.0
180.0,319.9999999999762,400.0,1,1,0,5.0
181.0,318.99999999997596,405.0,1,1,0,5.0
182.0,317.9999999999757,410.0,1,1,0,5.0
183.0,316.9999999999755,415.0,1,1,0,5.0
184.0,315.9999999999753,420.0,1,1,0,5.0
185.0,314.99999999997505,425.0,1,1,0,5.0
186.0,313.9999999999748,430.0,1,1,0,5.0
187.0,312.9999999999746,435.0,1,1,0,5.0
188.0,311.99999999997436,440.0,1,1,0,5.0
189.0,310.99999999997414,445.0,1,1,0,5.0
190.0,309.9999999999739,450.0,1,1,0,5.0
191.0,308.9999999999737,455.0,1,1,0,5.0
192.0,307.99999999997345,460.0,1,1,0,5.0
193.0,306.9999999999732,465.0,1,1,0,5.0
194.0,305.999999999973,470.0,1,1,0,5.0
195.0,304.9999999999728,475.0,1,1,0,5.0
196.0,303.99999999997254,480.0,1,1,0,5.0
197.0,302.9999999999723,485.0,1,1,0,5.0
198.0,301.9999999999721,490.0,1,1,0,5.0
199.0,300.99999999997186,495.0,1,1,0,5.0
200.0,299.99999999997164,500.0,1,1,0,5.0
201.0,294.99999999997164,498.9999999999998,0,1,1,5.0
202.0,289.99999999997164,497.99999999999955,0,1,1,5.0
203.0,284.99999999997164,496.9999999999993,0,1,1,5.0
204.0,279.99999999997164,495.9999999999991,0,1,1,5.0
205.0,274.99999999997164,494.99999999999886,0,1,1,5.0
206.0,269.99999999997164,493.99999999999864,0,1,1,5.0
207.0,264.99999999997164,492.9999999999984,0,1,1,5.0
208.0,259.99999999997164,491.9999999999982,0,1,1,5.0
209.0,254.99999999997164,490.99999999999795,0,1,1,5.0
210.0,249.99999999997164,489.9999999999977,0,1,1,5.0
211.0,244.99999999997164,488.9999999999975,0,1,1,5.0
212.0,239.99999999997164,487.99999999999727,0,1,1,5.0
213.0,234.99999999997164,486.99999999999704,0,1,1,5.0
214.0,229.99999999997164,485.9999999999968,0,1,1,5.0
215.0,224.99999999997164,484.9999999999966,0,1,1,5.0
216.0,219.99999999997164,483.99999999999636,0,1,1,5.0
217.0,214.99999999997164,482.99999999999613,0,1,1,5.0
218.0,209.99999999997164,481.9999999999959,0,1,1,5.0
219.0,204.99999999997164,480.9999999999957,0,1,1,5.0
220.0,199.99999999997164,479.99999999999545,0,1,1,5.0
221.0,194.99999999997164,478.9999999999952,0,1,1,5.0
222.0,189.99999999997164,477.999999999995,0,1,1,5.0
223.0,184.99999999997164,476.99999999999477,0,1,1,5.0
224.0,179.99999999997164,475.99999999999454,0,1,1,5.0
225.0,174.99999999997164,474.9999999999943,0,1,1,5.0
226.0,169.99999999997164,473.9999999999941,0,1,1,5.0
227.0,164.99999999997164,472.99999999999386,0,1,1,5.0
228.0,159.99999999997164,471.99999999999363,0,1,1,5.0
229.0,154.99999999997164,470.9999999999934,0,1,1,5.0
230.0,149.99999999997164,469.9999999999932,0,1,1,5.0
231.0,144.99999999997164,468.99999999999295,0,1,1,5.0
232.0,139.99999999997164,467.9999999999927,0,1,1,5.0
233.0,134.99999999997164,466.9999999999925,0,1,1,5.0
234.0,129.99999999997164,465.99999999999227,0,1,1,5.0
235.0,124.99999999997164,464.99999999999204,0,1,1,5.0
236.0,119.99999999997164,463.9999999999918,0,1,1,5.0
237.0,114.99999999997164,462.9999999999916,0,1,1,5.0
238.0,109.99999999997164,461.99999999999136,0,1,1,5.0
239.0,104.99999999997164,460.99999999999113,0,1,1,5.0
240.0,99.99999999997164,459.9999999999909,0,1,1,5.0
241.0,94.99999999997164,458.9999999999907,0,1,1,5.0
242.0,89.99999999997164,457.99999999999045,0,1,1,5.0
243.0,84.99999999997164,456.9999999999902,0,1,1,5.0
244.0,79.99999999997164,455.99999999999,0,1,1,5.0
245.0,74.99999999997164,454.99999999998977,0,1,1,5.0
246.0,69.99999999997164,453.99999999998954,0,1,1,5.0
247.0,64.99999999997164,452.9999999999893,0,1,1,5.0
248.0,59.999999999971635,451.9999999999891,0,1,1,5.0
249.0,54.999999999971635,450.99999999998886,0,1,1,5.0
250.0,49.999999999971635,449.99999999998863,0,1,1,5.0
251.0,44.999999999971635,448.9999999999884,0,1,1,5.0
252.0,39.999999999971635,447.9999999999882,0,1,1,5.0
253.0,34.999999999971635,446.99999999998795,0,1,1,5.0
254.0,29.999999999971635,445.9999999999877,0,1,1,5.0
255.0,24.999999999971635,444.9999999999875,0,1,1,5.0
256.0,19.999999999971635,443.99999999998727,0,1,1,5.0
257.0,14.999999999971635,442.99999999998704,0,1,1,5.0
258.0,9.999999999971635,441.9999999999868,0,1,1,5.0
259.0,4.999999999971635,440.9999999999866,0,1,1,5.0
260.0,0.0,439.99999999995794,0,1,1,4.999999999971635
261.0,0.0,433.9999999999577,0,1,1,0.0
262.0,0.0,427.9999999999575,0,1,1,0.0
263.0,0.0,421.99999999995725,0,1,1,0.0
264.0,0.0,415.999999999957,0,1,1,0.0
265.0,0.0,409.9999999999568,0,1,1,0.0
266.0,0.0,403.9999999999566,0,1,1,0.0
267.0,0.0,397.99999999995634,0,1,1,0.0
268.0,0.0,391.9999999999561,0,1,1,0.0
269.0,0.0,385.9999999999559,0,1,1,0.0
270.0,0.0,379.99999999995566,0,1,1,0.0
271.0,0.0,373.99999999995543,0,1,1,0.0
272.0,0.0,367.9999999999552,0,1,1,0.0
273.0,0.0,361.999999999955,0,1,1,0.0
274.0,0.0,355.99999999995475,0,1,1,0.0
275.0,0.0,349.9999999999545,0,1,1,0.0
276.0,0.0,343.9999999999543,0,1,1,0.0
277.0,0.0,337.99999999995407,0,1,1,0.0
278.0,0.0,331.99999999995384,0,1,1,0.0
279.0,0.0,325.9999999999536,0,1,1,0.0
280.0,0.0,319.9999999999534,0,1,1,0.0
281.0,0.0,313.99999999995316,0,1,1,0.0
282.0,0.0,307.99999999995293,0,1,1,0.0
283.0,0.0,301.9999999999527,0,1,1,0.0
284.0,0.0,295.9999999999525,0,1,1,0.0
285.0,0.0,289.99999999995225,0,1,1,0.0
286.0,0.0,283.999999999952,0,1,1,0.0
287.0,0.0,277.9999999999518,0,1,1,0.0
288.0,0.0,271.99999999995157,0,1,1,0.0
289.0,0.0,265.99999999995134,0,1,1,0.0
290.0,0.0,259.9999999999511,0,1,1,0.0
291.0,0.0,253.999999999951,0,1,1,0.0
292.0,0.0,247.99999999995106,0,1,1,0.0
293.0,0.0,241.99999999995111,0,1,1,0.0
294.0,0.0,235.99999999995117,0,1,1,0.0
295.0,0.0,229.99999999995123,0,1,1,0.0
296.0,0.0,223.99999999995129,0,1,1,0.0
297.0,0.0,217.99999999995134,0,1,1,0.0
298.0,0.0,211.9999999999514,0,1,1,0.0
299.0,0.0,205.99999999995146,0,1,1,0.0
300.0,0.0,199.9999999999515,0,1,1,0.0
