"time","temp","T_env","heater","heater_enabled"
297.5,18.299818683853722,11.882046586831049,0,0
298.0,18.141187354543728,11.630956543601462,0,0
298.5,17.961965819325115,11.090714916795678,0,0
299.0,17.785594453938344,10.668016101258397,0,0
299.5,17.603987739523667,10.188153154616144,0,0
300.0,17.451399106797577,10.299723617309077,1,1
300.5,17.417374788540673,10.310740211916729,1,1
301.0,17.38807857799271,10.590407199699207,1,1
301.5,17.383749944032093,11.524484847652786,1,1
302.0,17.39414261908773,12.188342493817117,1,1
302.5,17.42872104614376,12.867960481862134,1,1
303.0,17.46123516214204,12.715945042146465,1,1
303.5,17.503417876590973,13.560348451239431,1,1
304.0,17.557001763879732,13.743639683368508,1,1
304.5,17.619304294764184,14.66802570510663,1,1
305.0,17.695739343630397,14.958432383209075,1,1
305.5,17.79430614075976,16.044538046926878,1,1
306.0,17.91127074176604,16.897204283607657,1,1
306.5,18.055738783654615,18.21954288543434,1,1
307.0,18.23298502752271,19.40117678032891,1,1
307.5,18.426043937360408,20.367235677081144,1,1
308.0,18.623319486025405,20.596450041230558,1,1
308.5,18.840301366541485,21.765062814824358,1,1
309.0,19.076987651367432,22.50536228453988,1,1
309.5,19.32658009770398,23.562024428665733,1,1
310.0,19.574933087971345,23.339203896715453,1,1
310.5,19.833961667179505,24.273063056980696,1,1
311.0,20.108107178251757,25.0,1,1
311.5,20.377275486197068,25.0,1,1
312.0,20.64020116315652,25.0,1,1
312.5,20.889303652519807,24.394947434043868,1,1
313.0,21.121452922150155,24.1617340968021,1,1
313.5,21.347765291702025,24.160493040738128,1,1
314.0,21.565787407804333,24.34835609983385,1,1
314.5,21.764896544533762,23.300556799305127,1,1
315.0,21.937488024140954,22.667668062437798,1,1
315.5,22.11636202361881,22.885240060419555,1,1
316.0,22.27397735729451,21.877823838262604,1,1
316.5,22.411601738264498,21.332391013365108,1,1
317.0,22.50495700476821,19.876575343818704,1,1
317.5,22.565815849626198,18.6769059927501,1,1
318.0,22.600982732814764,17.584559716913894,1,1
318.5,22.609514695391926,16.518936407960055,1,1
319.0,22.593560733041976,15.724863347170363,1,1
319.5,22.556122486474106,14.822712343847595,1,1
320.0,22.494288015705497,13.95379615962483,1,1
320.5,22.424771340607645,13.292231160251351,1,1
321.0,22.33605419283963,12.601180205176142,1,1
321.5,22.228098277437503,11.9547254531537,1,1
322.0,22.114219515339165,11.583707370734913,1,1
322.5,21.993884526792886,10.949649874686955,1,1
323.0,21.87083356301128,11.030960553361288,1,1
323.5,21.744880945448948,10.920164861412697,1,1
324.0,21.618527716590915,10.385821836477813,1,1
324.5,21.488052245424704,10.184971142162775,1,1
325.0,21.35364301379498,10.0,1,1
325.5,21.22113367386319,10.0,1,1
326.0,21.092384844525963,10.074330546922923,1,1
326.5,20.977649620028284,10.81015617041409,1,1
327.0,20.88998359844114,11.697139591808865,1,1
327.5,20.818238175688837,12.006482225705033,1,1
328.0,20.76082834638866,12.932229205362773,1,1
328.5,20.737315544708764,14.29831852314969,1,1
329.0,20.740641542646244,15.674001501814038,1,1
329.5,20.77784740906454,16.421727696352487,1,1
330.0,20.835764096212543,17.54503009072107,1,1
330.5,20.92318908335495,18.752118151916832,1,1
331.0,21.03309220164974,19.736744894207746,1,1
331.5,21.154861253942826,20.18686778743009,1,1
332.0,21.2955903889918,21.424646310841446,1,1
332.5,21.462924661686287,22.411353496786425,1,1
333.0,21.646720647776714,23.36113880808671,1,1
333.5,21.845454941492193,23.713561961804217,1,1
334.0,22.048022377374917,24.215118446185038,1,1
334.5,22.26051747814177,24.884352172906215,1,1
335.0,22.47608694061062,25.0,1,1
335.5,22.687064417111237,25.0,1,1
336.0,22.892819938005267,25.0,1,1
336.5,23.09348275320511,25.0,1,1
337.0,23.289178913526683,25.0,1,1
337.5,23.479304532586625,24.854636543117277,1,1
338.0,23.66388976979209,25.0,1,1
338.5,23.843557916489544,25.0,1,1
339.0,24.006977577030018,23.87571323492704,1,1
339.5,23.987686877489747,22.44599227488306,0,1
340.0,23.93666483874572,21.6879989780749,0,1
340.5,23.865836266227205,20.89410999313838,0,1
341.0,23.779129330898986,19.899538486460536,0,1
341.5,23.665108040163407,19.00271700367672,0,1
342.0,23.536908729480388,18.229336645881244,0,1
342.5,23.388268481752707,16.80310207809183,0,1
343.0,23.20600558766468,15.472149397077423,0,1
343.5,22.985680732972767,13.876238431718537,0,1
344.0,22.73641201025597,12.647221497647362,0,1
344.5,22.46736432916104,11.457012466685779,0,1
345.0,22.18633826130864,11.130106527838318,0,1
345.5,21.91003928562446,10.318530651002012,0,1
346.0,21.61811539817595,10.0,0,1
346.5,21.330552555697157,10.0,0,1
347.0,21.050107252125525,10.0,0,1
347.5,20.89570631574841,10.0,1,1
348.0,20.774531480084526,10.0,1,1
348.5,20.656355872693577,10.0,1,1
349.0,20.54110525893613,10.0,1,1
349.5,20.4287880582009,10.0,1,1
350.0,20.324572817803624,10.281744563319696,1,1
350.5,20.22065965231832,10.0,1,1
351.0,20.123128806212367,10.675194030004121,1,1
351.5,20.05611010114524,12.11747948922692,1,1
352.0,20.023607473325516,12.899731768010259,1,1
352.5,19.996959420835307,13.187693871513755,1,1
353.0,19.994256573337182,14.045220792070502,1,1
353.5,20.02447740110277,15.774807034039775,1,1
354.0,20.078342267487997,16.3103634463976,1,1
354.5,20.143370495967364,17.036913512627443,1,1
355.0,20.235248960543114,18.224226963280454,1,1
355.5,20.360162929838783,20.140004851207554,1,1
356.0,20.51885087507241,21.241951350496056,1,1
356.5,20.703535305730913,22.613608323475187,1,1
357.0,20.908252299653377,22.936049313400353,1,1
357.5,21.11143880410369,23.117719582796784,1,1
358.0,21.30793934025145,22.945699090148253,1,1
358.5,21.50111627622017,23.427562420221083,1,1
359.0,21.71091943217368,24.259432060306203,1,1
359.5,21.929861306990077,25.0,1,1
360.0,22.154358548999603,25.0,1,1
360.5,22.37329920434869,25.0,1,1
361.0,22.586820805485573,25.0,1,1
361.5,22.78764686338325,24.147160937475828,1,1
362.0,22.961769036705665,23.561413225224868,1,1
362.5,23.116906918582682,22.628043910924166,1,1
363.0,23.24783450704228,22.438144775101968,1,1
363.5,23.38111522358025,22.818606094548763,1,1
364.0,23.49898334178696,21.651482141235896,1,1
364.5,23.579383262846157,20.087837208339273,1,1
365.0,23.623819720588344,19.205137637746756,1,1
365.5,23.65226328455616,18.53435891997482,1,1
366.0,23.67941133699728,18.27319611522867,1,1
366.5,23.690969618660255,17.667405802682204,1,1
367.0,23.670311323763315,16.19086076252306,1,1
367.5,23.618947633910242,15.009392592983238,1,1
368.0,23.52872738207678,13.386799735959148,1,1
368.5,23.415146166625046,12.469821332446298,1,1
369.0,23.27296173060712,11.283341467432855,1,1
369.5,23.132064830528645,11.646140437867922,1,1
370.0,22.976380319035705,10.0,1,1
370.5,22.806240528865867,10.0,1,1
371.0,22.63777758922401,10.0,1,1
371.5,22.473484317391044,10.0,1,1
372.0,22.31325750888963,10.0,1,1
372.5,22.17061103691784,10.72303845570569,1,1
373.0,22.04304972983932,11.487860506151703,1,1
373.5,21.92525541671772,11.02451835390296,1,1
374.0,21.802321269668653,10.767056662273252,1,1
374.5,21.683302671035932,10.889631601539755,1,1
375.0,21.574164796615445,11.552243011784997,1,1
375.5,21.49361363772999,12.751083775393843,1,1
376.0,21.43705000139528,13.49919009839128,1,1
376.5,21.396308494787995,14.467436530196217,1,1
377.0,21.38294333728811,15.577372033020467,1,1
377.5,21.407967131507668,16.992185617100844,1,1
378.0,21.459076093821807,17.47265809131988,1,1
378.5,21.52791637694282,19.17847654965749,1,1
379.0,21.623820136762053,19.556055832212465,1,1
379.5,21.734606730071807,20.455784614394886,1,1
380.0,21.87047618144726,21.538626700507425,1,1
380.5,22.01639369019974,22.007793018725863,1,1
381.0,22.173062731605768,22.174375068648956,1,1
381.5,22.342918445507927,23.555883821294863,1,1
382.0,22.522589701246513,23.75131061362991,1,1
382.5,22.720734652082914,25.0,1,1
383.0,22.92565679267872,25.0,1,1
383.5,23.123117665967126,24.946075809136563,1,1
384.0,23.30676745795622,24.628933684823515,1,1
384.5,23.495852499926325,24.842223432790718,1,1
385.0,23.67770949193156,24.67689121778823,1,1
385.5,23.84620178506406,23.865181099785396,1,1
386.0,23.980452635414743,22.895345358056105,1,1
386.5,23.973341583272838,22.17477467187844,0,1
387.0,23.920197677435404,21.690804744785787,0,1
387.5,23.84733989179378,20.664991920871778,0,1
388.0,23.765534187703544,20.318414927431725,0,1
388.5,23.6730568421814,19.625009590254884,0,1
389.0,23.55902470825547,18.828374253398373,0,1
389.5,23.4444824966196,18.88471385675829,0,1
390.0,23.33340638705065,18.247175930453388,0,1
390.5,23.18603871096932,16.620589998853298,0,1
391.0,23.017574051505072,16.0874167199373,0,1
391.5,22.82898061254399,14.731466139512058,0,1
392.0,22.62337923081686,14.250140473705795,0,1
392.5,22.3951033381847,13.087890461269621,0,1
393.0,22.160107609443383,12.770154055707525,0,1
393.5,21.918940172107657,12.218477671716181,0,1
394.0,21.672290742304664,11.651379752984266,0,1
394.5,21.415288487106015,11.235155233711652,0,1
395.0,21.16539573226458,11.618562082685678,0,1
395.5,20.95099282572596,11.030102088016303,1,1
396.0,20.84392579070197,10.491558771194775,1,1
396.5,20.749821352756904,11.316656010799717,1,1
397.0,20.66430827295762,11.732104154819503,1,1
397.5,20.58906621614894,11.532115290860538,1,1
398.0,20.534606631337432,12.533025585213728,1,1
398.5,20.48496727211246,12.753318261605397,1,1
399.0,20.442943741100084,12.917999496429353,1,1
399.5,20.419605832428484,13.761213886863887,1,1
400.0,20.38518063478964,14.459741457012553,0,0
400.5,20.254846708894416,15.113254518607834,0,0
401.0,20.141495861926167,15.792151596521236,0,0
401.5,20.048919638903598,17.138902217372372,0,0
402.0,19.99986830564587,19.048603168057912,0,0
402.5,19.991016791236028,19.78619345329249,0,0
403.0,19.982291127806647,19.733910536006345,0,0
403.5,19.973602087051557,19.895574866089408,0,0
404.0,19.977625813568974,20.773487333561153,0,0
404.5,20.01107348487065,21.909313271167782,0,0
405.0,20.078817077585995,23.042535915402993,0,0
405.5,20.154074767757233,23.067546357604076,0,0
406.0,20.234226509983507,23.715525251684628,0,0
406.5,20.319588437893703,23.780152556712807,0,0
407.0,20.41786530610049,24.169206661248374,0,0
407.5,20.51596068596713,24.522542714942155,0,0
408.0,20.615300642524105,24.41807205982621,0,0
408.5,20.69996899932559,23.777726225363196,0,0
409.0,20.785534276860947,24.285274750088377,0,0
409.5,20.86678148804363,23.488111977483904,0,0
410.0,20.935427730314103,23.377323989176197,0,0
410.5,21.000538775081594,23.743942994291338,0,0
411.0,21.073517954293926,23.691898536047024,0,0
411.5,21.12227232874997,22.531770937644858,0,0
412.0,21.15131089632903,22.176833166987862,0,0
412.5,21.15503891295937,21.051795763989826,0,0
413.0,21.13619164513972,20.04595986583016,0,0
413.5,21.088092246267415,18.940116555749512,0,0
414.0,21.01580169329581,17.736690779840124,0,0
414.5,20.908289737557407,16.294937553877922,0,0
415.0,20.771525417681094,14.855161954869596,0,0
415.5,20.619496827351696,14.660418362381451,0,0
416.0,20.454973458820444,13.28254887830768,0,0
416.5,20.25734108541295,12.176421385874441,0,0
417.0,20.059405985170557,12.405812627366691,0,0
417.5,19.857432405640377,11.793892860485318,0,0
418.0,19.649005143536847,11.233340553920371,0,0
418.5,19.44451252220994,11.796493284706747,0,0
419.0,19.257955781490782,11.52393455282759,0,0
419.5,19.05123863746681,10.384919502355741,0,0
420.0,18.834228776115992,10.573520341695875,0,0
420.5,18.62127956910184,10.0,0,0
421.0,18.407892150081665,10.0,0,0
421.5,18.199786335750343,10.0,0,0
422.0,18.00005535120602,10.34620275579206,0,0
422.5,17.818938229215956,10.55913327939043,0,0
423.0,17.65849482958241,11.865536264567938,0,0
423.5,17.546362654443943,13.765184853810343,0,0
424.0,17.45688601426015,14.45551052811436,0,0
424.5,17.373245240175375,14.193330580022153,0,0
425.0,17.302879979658176,15.019979252983948,0,0
425.5,17.270300612753495,16.792300421268784,0,0
426.0,17.267262354055006,17.634988942003833,0,0
426.5,17.294209484626997,18.972867420458133,0,0
427.0,17.360282702125502,20.079653065661812,0,0
427.5,17.442964630965665,20.735737278720194,0,0
428.0,17.543778869269165,21.721774395341917,0,0
428.5,17.662148001037853,23.081918312637278,0,0
429.0,17.79988288528358,23.310699659101914,0,0
429.5,17.94384809343058,23.9586026411536,0,0
430.0,18.097609759164914,24.531313111781216,0,0
430.5,18.256109713464003,24.686530839590645,0,0
431.0,18.423029406865048,25.0,0,0
431.5,18.5826467264365,24.844175623869234,0,0
432.0,18.73060439979902,24.43124307906674,0,0
432.5,18.863995511966024,24.203119322009833,0,0
433.0,19.007035953336644,24.640337733341912,0,0
433.5,19.15335693279868,25.0,0,0
434.0,19.293357115987696,24.735504556426605,0,0
434.5,19.43063792252406,25.0,0,0
435.0,19.559424279408343,24.307132435653017,0,0
435.5,19.65402126257695,22.99506990651394,0,0
436.0,19.723613418278926,22.269806361113105,0,0
436.5,19.764419976777692,20.813974252530613,0,0
437.0,19.779722113098817,20.099171724842943,0,0
437.5,19.775255325259,19.307992218417215,0,0
438.0,19.749391556508137,18.290862112975724,0,0
438.5,19.68673313331751,16.81432797207865,0,0
439.0,19.604447109840315,16.011142382146087,0,0
439.5,19.508093492503136,15.343183195772752,0,0
440.0,19.377084273850926,13.864710487772587,0,0
440.5,19.22265729063326,13.131434709665271,0,0
441.0,19.072141928884484,12.932850857518662,0,0
441.5,18.91134599879081,12.438511959053786,0,0
442.0,18.74313151333951,11.859811635925496,0,0
442.5,18.56623776538536,11.522989797278752,0,0
443.0,18.37376280254071,10.680936440587926,0,0
443.5,18.17026224125776,10.079300096542202,0,0
444.0,17.97053285861623,10.0,0,0
444.5,17.77592073582019,10.267873897404947,0,0
445.0,17.60097022938465,10.637681538183752,0,0
445.5,17.44505714006173,11.808872030412118,0,0
446.0,17.31145320837246,11.918286677082122,0,0
446.5,17.191654933409275,12.97925358220153,0,0
447.0,17.093380824868035,13.29854137985365,0,0
447.5,17.003600855195156,13.399457194219334,0,0
448.0,16.91552938380308,13.841686201057975,0,0
448.5,16.857195866887604,15.000598863123018,0,0
449.0,16.829640104688803,16.440908050794263,0,0
449.5,16.846222772447952,18.30405521514226,0,0
450.0,16.90201105987105,19.219050075249044,0,0
450.5,16.96744787873234,19.77878978747081,0,0
451.0,17.06391361188812,21.53183224144837,0,0
451.5,17.19343069344419,22.869755384024312,0,0
452.0,17.34228963428767,23.454028409686273,0,0
452.5,17.486035163153964,23.253300915553034,0,0
453.0,17.62767023413922,23.608705096485554,0,0
453.5,17.782077421749168,23.85014395349183,0,0
454.0,17.93794116632849,23.98007161310936,0,0
454.5,18.091006313327426,24.823680955170126,0,0
455.0,18.249691382368223,24.428313652675836,0,0
455.5,18.407778220721948,25.0,0,0
456.0,18.57094392945621,25.0,0,0
456.5,18.73007108345155,25.0,0,0
457.0,18.885259641973338,25.0,0,0
457.5,19.03660709017049,25.0,0,0
458.0,19.18343846964984,24.86052988858423,0,0
458.5,19.30356359736768,23.601592047214915,0,0
459.0,19.400030107109025,22.73601585820309,0,0
459.5,19.464796574890983,21.787412208662772,0,0
460.0,19.503327444682103,21.01195245751891,0,0
460.5,19.5269464028333,20.078368316421596,0,0
461.0,19.51694457361648,18.45827657206752,0,0
461.5,19.47035966332535,17.12210079070096,0,0
462.0,19.403140726037662,16.518884681977106,0,0
462.5,19.30768376175101,15.390234725413356,0,0
463.0,19.19554827788992,14.506563329488877,0,0
463.5,19.059102702802925,13.361096604229568,0,0
464.0,18.907601919656987,12.52489125356028,0,0
464.5,18.750742080659645,12.045259979399855,0,0
465.0,18.574378547281206,11.526360994932865,0,0
465.5,18.385118877788972,10.54945072472758,0,0
466.0,18.184215771075152,10.0,0,0
466.5,17.98245429444167,10.0013139786276,0,0
467.0,17.785579472034307,10.0,0,0
467.5,17.594836040412517,10.246786276133141,0,0
468.0,17.406854378577385,10.0,0,0
468.5,17.22490942772391,10.216976035095051,0,0
469.0,17.05654231793707,10.368872378291655,0,0
469.5,16.899434023306682,10.898215893924872,0,0
470.0,16.757085595077996,11.04255513675763,0,0
470.5,16.625342005971948,11.875714319079275,0,0
471.0,16.519667510733644,12.99114635849841,0,0
471.5,16.430230346063457,13.006915345210501,0,0
472.0,16.362007797444917,13.753049340393055,0,0
472.5,16.311418653414176,14.734505749398041,0,0
473.0,16.298148851808644,16.245954686431443,0,0
473.5,16.308961568004136,17.01511772700725,0,0
474.0,16.344141105380032,17.933265279627594,0,0
474.5,16.396973917165663,19.02104547766062,0,0
475.0,16.47308043932263,19.957565639718492,0,0
475.5,16.56524999700924,20.658133137822514,0,0
476.0,16.67314948453586,21.238678241746303,0,0
476.5,16.79134552182128,21.465057892487156,0,0
477.0,16.94258172809981,23.25141017061023,0,0
477.5,17.106106191310452,24.02749078684304,0,0
478.0,17.285545994058506,24.478763753438216,0,0
478.5,17.47038664749285,25.0,0,0
479.0,17.65675396647758,25.0,0,0
479.5,17.83850846194011,25.0,0,0
480.0,18.015764307014233,25.0,0,0
480.5,18.18863284890634,25.0,0,0
481.0,18.3571362839826,25.0,0,0
481.5,18.521555443795485,25.0,0,0
482.0,18.674939007950535,24.25477259546432,0,0
482.5,18.798543648847428,23.45717956004686,0,0
483.0,18.90744572442844,22.95196607604622,0,0
483.5,18.980873842995088,21.34550778812271,0,0
484.0,19.038018136477653,21.265447927385743,0,0
484.5,19.09413090454337,21.15362419391073,0,0
485.0,19.15121628808091,21.4604283243738,0,0
485.5,19.19570798346703,20.545078560123933,0,0
486.0,19.216271104943125,19.75391977229473,0,0
486.5,19.205394218399928,17.96820761048469,0,0
487.0,19.157853795084627,16.699666890476355,0,0
487.5,19.07306423230732,14.999942537685975,0,0
488.0,18.967493942487888,14.33468594867645,0,0
488.5,18.830109592770494,12.667586745784817,0,0
489.0,18.66458992829079,11.751071129988738,0,0
489.5,18.48825223035441,11.626184671327144,0,0
490.0,18.307890071733535,11.03250502573228,0,0
490.5,18.114661366069498,10.391443093916129,0,0
491.0,17.92213494291773,10.399814298032755,0,0
491.5,17.726710279149067,10.0,0,0
492.0,17.535464565474104,10.0,0,0
492.5,17.348952421672692,10.0,0,0
493.0,17.167056685988275,10.0,0,0
493.5,16.99110692773158,10.288766233543367,0,0
494.0,16.83049536074839,10.881925316055725,0,0
494.5,16.707339147683747,12.342672931750997,0,0
495.0,16.599638604630325,12.510692217554332,0,0
495.5,16.517332219683514,13.72616764803164,0,0
496.0,16.46962731364794,15.07958157418707,0,0
496.5,16.450169981695044,15.855543245841893,0,0
497.0,16.436939986207644,16.163753164500307,0,0
497.5,16.43280184177666,16.232690876373198,0,0
498.0,16.439889021306495,17.243919836326228,0,0
498.5,16.479356006367002,18.406012275968067,0,0
499.0,16.547642691405493,19.438058127011757,0,0
499.5,16.62874574480149,20.212975204599132,0,0
500.0,16.726849764622113,20.873773622532198,0,0
