time,tank1_level,tank2_level,v1_cmd,v2_cmd,v3_cmd,q_transfer
523.0,142.00000000002865,1950.0,1,0,0,0.0
524.0,146.0000000000287,1950.0,1,0,0,0.0
525.0,150.00000000002876,1950.0,1,0,0,0.0
526.0,149.00000000002882,1955.0,1,1,0,5.0
527.0,148.00000000002888,1960.0,1,1,0,5.0
528.0,147.00000000002893,1965.0,1,1,0,5.0
529.0,146.000000000029,1970.0,1,1,0,5.0
530.0,145.00000000002905,1975.0,1,1,0,5.0
531.0,144.0000000000291,1980.0,1,1,0,5.0
532.0,143.00000000002916,1985.0,1,1,0,5.0
533.0,142.00000000002922,1990.0,1,1,0,5.0
534.0,141.00000000002927,1995.0,1,1,0,5.0
535.0,140.00000000002933,2000.0,1,1,0,5.0
536.0,139.0000000000294,2005.0,1,1,0,5.0
537.0,138.00000000002944,2010.0,1,1,0,5.0
538.0,137.0000000000295,2015.0,1,1,0,5.0
539.0,136.00000000002956,2020.0,1,1,0,5.0
540.0,135.00000000002962,2025.0,1,1,0,5.0
541.0,134.00000000002967,2030.0,1,1,0,5.0
542.0,133.00000000002973,2035.0,1,1,0,5.0
543.0,132.0000000000298,2040.0,1,1,0,5.0
544.0,131.00000000002984,2045.0,1,1,0,5.0
545.0,130.0000000000299,2050.0,1,1,0,5.0
546.0,129.00000000002996,2055.0,1,1,0,5.0
547.0,128.00000000003,2060.0,1,1,0,5.0
548.0,127.00000000003007,2065.0,1,1,0,5.0
549.0,126.00000000003013,2070.0,1,1,0,5.0
550.0,125.00000000003018,2075.0,1,1,0,5.0
551.0,124.00000000003024,2080.0,1,1,0,5.0
552.0,123.0000000000303,2085.0,1,1,0,5.0
553.0,122.00000000003035,2090.0,1,1,0,5.0
554.0,121.00000000003041,2095.0,1,1,0,5.0
555.0,120.00000000003047,2100.0,1,1,0,5.0
556.0,119.00000000003052,2105.0,1,1,0,5.0
557.0,118.00000000003058,2110.0,1,1,0,5.0
558.0,117.00000000003064,2115.0,1,1,0,5.0
559.0,116.0000000000307,2120.0,1,1,0,5.0
560.0,115.00000000003075,2125.0,1,1,0,5.0
561.0,114.00000000003081,2130.0,1,1,0,5.0
562.0,113.00000000003087,2135.0,1,1,0,5.0
563.0,112.00000000003092,2140.0,1,1,0,5.0
564.0,111.00000000003098,2145.0,1,1,0,5.0
565.0,110.00000000003104,2150.0,1,1,0,5.0
566.0,109.0000000000311,2155.0,1,1,0,5.0
567.0,108.00000000003115,2160.0,1,1,0,5.0
568.0,107.0000000000312,2165.0,1,1,0,5.0
569.0,106.00000000003126,2170.0,1,1,0,5.0
570.0,105.00000000003132,2175.0,1,1,0,5.0
571.0,104.00000000003138,2180.0,1,1,0,5.0
572.0,103.00000000003143,2185.0,1,1,0,5.0
573.0,102.00000000003149,2190.0,1,1,0,5.0
574.0,101.00000000003155,2195.0,1,1,0,5.0
575.0,100.0000000000316,2200.0,1,1,0,5.0
576.0,99.00000000003166,2205.0,1,1,0,5.0
577.0,98.00000000003172,2210.0,1,1,0,5.0
578.0,97.00000000003178,2215.0,1,1,0,5.0
579.0,96.00000000003183,2220.0,1,1,0,5.0
580.0,95.00000000003189,2225.0,1,1,0,5.0
581.0,94.00000000003195,2230.0,1,1,0,5.0
582.0,93.000000000032,2235.0,1,1,0,5.0
583.0,92.00000000003206,2240.0,1,1,0,5.0
584.0,91.00000000003212,2245.0,1,1,0,5.0
585.0,90.00000000003217,2250.0,1,1,0,5.0
586.0,94.00000000003223,2250.0,1,0,0,0.0
587.0,98.00000000003229,2250.0,1,0,0,0.0
588.0,102.00000000003234,2250.0,1,0,0,0.0
589.0,106.0000000000324,2250.0,1,0,0,0.0
590.0,110.00000000003246,2250.0,1,0,0,0.0
591.0,114.00000000003251,2250.0,1,0,0,0.0
592.0,118.00000000003257,2250.0,1,0,0,0.0
593.0,122.00000000003263,2250.0,1,0,0,0.0
594.0,126.00000000003268,2250.0,1,0,0,0.0
595.0,130.00000000003274,2250.0,1,0,0,0.0
596.0,134.0000000000328,2250.0,1,0,0,0.0
597.0,138.00000000003286,2250.0,1,0,0,0.0
598.0,142.0000000000329,2250.0,1,0,0,0.0
599.0,146.00000000003297,2250.0,1,0,0,0.0
600.0,150.00000000003303,2250.0,1,0,0,0.0
601.0,149.00000000003308,2255.0,1,1,0,5.0
602.0,148.00000000003314,2260.0,1,1,0,5.0
603.0,147.0000000000332,2265.0,1,1,0,5.0
604.0,146.00000000003325,2270.0,1,1,0,5.0
605.0,145.0000000000333,2275.0,1,1,0,5.0
606.0,144.00000000003337,2280.0,1,1,0,5.0
607.0,143.00000000003342,2285.0,1,1,0,5.0
608.0,142.00000000003348,2290.0,1,1,0,5.0
609.0,141.00000000003354,2295.0,1,1,0,5.0
610.0,140.0000000000336,2300.0,1,1,0,5.0
611.0,139.00000000003365,2305.0,1,1,0,5.0
612.0,138.0000000000337,2310.0,1,1,0,5.0
613.0,137.00000000003376,2315.0,1,1,0,5.0
614.0,136.00000000003382,2320.0,1,1,0,5.0
615.0,135.00000000003388,2325.0,1,1,0,5.0
616.0,134.00000000003394,2330.0,1,1,0,5.0
617.0,133.000000000034,2335.0,1,1,0,5.0
618.0,132.00000000003405,2340.0,1,1,0,5.0
619.0,131.0000000000341,2345.0,1,1,0,5.0
620.0,130.00000000003416,2350.0,1,1,0,5.0
621.0,129.00000000003422,2355.0,1,1,0,5.0
622.0,128.00000000003428,2360.0,1,1,0,5.0
623.0,127.00000000003433,2365.0,1,1,0,5.0
624.0,126.00000000003439,2370.0,1,1,0,5.0
625.0,125.00000000003445,2375.0,1,1,0,5.0
626.0,124.0000000000345,2380.0,1,1,0,5.0
627.0,123.00000000003456,2385.0,1,1,0,5.0
628.0,122.00000000003462,2390.0,1,1,0,5.0
629.0,121.00000000003467,2395.0,1,1,0,5.0
630.0,120.00000000003473,2400.0,1,1,0,5.0
631.0,119.00000000003479,2405.0,1,1,0,5.0
632.0,118.00000000003485,2410.0,1,1,0,5.0
633.0,117.0000000000349,2415.0,1,1,0,5.0
634.0,116.00000000003496,2420.0,1,1,0,5.0
635.0,115.00000000003502,2425.0,1,1,0,5.0
636.0,114.00000000003507,2430.0,1,1,0,5.0
637.0,113.00000000003513,2435.0,1,1,0,5.0
638.0,112.00000000003519,2440.0,1,1,0,5.0
639.0,111.00000000003524,2445.0,1,1,0,5.0
640.0,110.0000000000353,2450.0,1,1,0,5.0
641.0,109.00000000003536,2455.0,1,1,0,5.0
642.0,108.00000000003541,2460.0,1,1,0,5.0
643.0,107.00000000003547,2465.0,1,1,0,5.0
644.0,106.00000000003553,2470.0,1,1,0,5.0
645.0,105.00000000003558,2475.0,1,1,0,5.0
646.0,104.00000000003564,2480.0,1,1,0,5.0
647.0,103.0000000000357,2485.0,1,1,0,5.0
648.0,102.00000000003575,2490.0,1,1,0,5.0
649.0,101.00000000003581,2495.0,1,1,0,5.0
650.0,100.00000000003587,2500.0,1,1,0,5.0
651.0,99.00000000003593,2505.0,1,1,0,5.0
652.0,98.00000000003598,2510.0,1,1,0,5.0
653.0,97.00000000003604,2515.0,1,1,0,5.0
654.0,96.0000000000361,2520.0,1,1,0,5.0
655.0,95.00000000003615,2525.0,1,1,0,5.0
656.0,94.00000000003621,2530.0,1,1,0,5.0
657.0,93.00000000003627,2535.0,1,1,0,5.0
658.0,92.00000000003632,2540.0,1,1,0,5.0
659.0,91.00000000003638,2545.0,1,1,0,5.0
660.0,90.00000000003644,2550.0,1,1,0,5.0
661.0,94.0000000000365,2550.0,1,0,0,0.0
662.0,98.00000000003655,2550.0,1,0,0,0.0
663.0,102.00000000003661,2550.0,1,0,0,0.0
664.0,106.00000000003666,2550.0,1,0,0,0.0
665.0,110.00000000003672,2550.0,1,0,0,0.0
666.0,114.00000000003678,2550.0,1,0,0,0.0
667.0,118.00000000003683,2550.0,1,0,0,0.0
668.0,122.00000000003689,2550.0,1,0,0,0.0
669.0,126.00000000003695,2550.0,1,0,0,0.0
670.0,130.000000000037,2550.0,1,0,0,0.0
671.0,134.00000000003706,2550.0,1,0,0,0.0
672.0,138.00000000003712,2550.0,1,0,0,0.0
673.0,142.00000000003718,2550.0,1,0,0,0.0
674.0,146.00000000003723,2550.0,1,0,0,0.0
675.0,150.0000000000373,2550.0,1,0,0,0.0
676.0,149.00000000003735,2555.0,1,1,0,5.0
677.0,148.0000000000374,2560.0,1,1,0,5.0
678.0,147.00000000003746,2565.0,1,1,0,5.0
679.0,146.00000000003752,2570.0,1,1,0,5.0
680.0,145.00000000003757,2575.0,1,1,0,5.0
681.0,144.00000000003763,2580.0,1,1,0,5.0
682.0,143.0000000000377,2585.0,1,1,0,5.0
683.0,142.00000000003774,2590.0,1,1,0,5.0
684.0,141.0000000000378,2595.0,1,1,0,5.0
685.0,140.00000000003786,2600.0,1,1,0,5.0
686.0,139.00000000003791,2605.0,1,1,0,5.0
687.0,138.00000000003797,2610.0,1,1,0,5.0
688.0,137.00000000003803,2615.0,1,1,0,5.0
689.0,136.00000000003809,2620.0,1,1,0,5.0
690.0,135.00000000003814,2625.0,1,1,0,5.0
691.0,134.0000000000382,2630.0,1,1,0,5.0
692.0,133.00000000003826,2635.0,1,1,0,5.0
693.0,132.0000000000383,2640.0,1,1,0,5.0
694.0,131.00000000003837,2645.0,1,1,0,5.0
695.0,130.00000000003843,2650.0,1,1,0,5.0
696.0,129.00000000003848,2655.0,1,1,0,5.0
697.0,128.00000000003854,2660.0,1,1,0,5.0
698.0,127.0000000000386,2665.0,1,1,0,5.0
699.0,126.00000000003865,2670.0,1,1,0,5.0
700.0,125.00000000003871,2675.0,1,1,0,5.0
701.0,124.00000000003877,2680.0,1,1,0,5.0
702.0,123.00000000003882,2685.0,1,1,0,5.0
703.0,122.00000000003888,2690.0,1,1,0,5.0
704.0,121.00000000003894,2695.0,1,1,0,5.0
705.0,120.000000000039,2700.0,1,1,0,5.0
706.0,119.00000000003905,2705.0,1,1,0,5.0
707.0,118.00000000003911,2710.0,1,1,0,5.0
708.0,117.00000000003917,2715.0,1,1,0,5.0
709.0,116.00000000003922,2720.0,1,1,0,5.0
710.0,115.00000000003928,2725.0,1,1,0,5.0
711.0,114.00000000003934,2730.0,1,1,0,5.0
712.0,113.00000000003939,2735.0,1,1,0,5.0
713.0,112.00000000003945,2740.0,1,1,0,5.0
714.0,111.0000000000395,2745.0,1,1,0,5.0
715.0,110.00000000003956,2750.0,1,1,0,5.0
716.0,109.00000000003962,2755.0,1,1,0,5.0
717.0,108.00000000003968,2760.0,1,1,0,5.0
718.0,107.00000000003973,2765.0,1,1,0,5.0
719.0,106.00000000003979,2770.0,1,1,0,5.0
720.0,105.00000000003985,2775.0,1,1,0,5.0
721.0,104.0000000000399,2780.0,1,1,0,5.0
722.0,103.00000000003996,2785.0,1,1,0,5.0
723.0,102.00000000004002,2790.0,1,1,0,5.0
724.0,101.00000000004007,2795.0,1,1,0,5.0
725.0,100.00000000004013,2800.0,1,1,0,5.0
726.0,99.00000000004019,2805.0,1,1,0,5.0
727.0,98.00000000004025,2810.0,1,1,0,5.0
728.0,97.0000000000403,2815.0,1,1,0,5.0
729.0,96.00000000004036,2820.0,1,1,0,5.0
730.0,95.00000000004042,2825.0,1,1,0,5.0
731.0,94.00000000004047,2830.0,1,1,0,5.0
732.0,93.00000000004053,2835.0,1,1,0,5.0
733.0,92.00000000004059,2840.0,1,1,0,5.0
734.0,91.00000000004064,2845.0,1,1,0,5.0
735.0,90.0000000000407,2850.0,1,1,0,5.0
736.0,94.00000000004076,2850.0,1,0,0,0.0
737.0,98.00000000004081,2850.0,1,0,0,0.0
738.0,102.00000000004087,2850.0,1,0,0,0.0
739.0,106.00000000004093,2850.0,1,0,0,0.0
740.0,110.00000000004098,2850.0,1,0,0,0.0
741.0,114.00000000004104,2850.0,1,0,0,0.0
742.0,118.0000000000411,2850.0,1,0,0,0.0
743.0,122.00000000004115,2850.0,1,0,0,0.0
744.0,126.00000000004121,2850.0,1,0,0,0.0
745.0,130.00000000004127,2850.0,1,0,0,0.0
746.0,134.00000000004133,2850.0,1,0,0,0.0
747.0,138.00000000004138,2850.0,1,0,0,0.0
748.0,142.00000000004144,2850.0,1,0,0,0.0
749.0,146.0000000000415,2850.0,1,0,0,0.0
750.0,150.00000000004155,2850.0,1,0,0,0.0
751.0,149.0000000000416,2855.0,1,1,0,5.0
752.0,148.00000000004167,2860.0,1,1,0,5.0
753.0,147.00000000004172,2865.0,1,1,0,5.0
754.0,146.00000000004178,2870.0,1,1,0,5.0
755.0,145.00000000004184,2875.0,1,1,0,5.0
756.0,144.0000000000419,2880.0,1,1,0,5.0
757.0,143.00000000004195,2885.0,1,1,0,5.0
758.0,142.000000000042,2890.0,1,1,0,5.0
759.0,141.00000000004206,2895.0,1,1,0,5.0
760.0,140.00000000004212,2900.0,1,1,0,5.0
761.0,139.00000000004218,2905.0,1,1,0,5.0
762.0,138.00000000004223,2910.0,1,1,0,5.0
763.0,137.0000000000423,2915.0,1,1,0,5.0
764.0,136.00000000004235,2920.0,1,1,0,5.0
765.0,135.0000000000424,2925.0,1,1,0,5.0
766.0,134.00000000004246,2930.0,1,1,0,5.0
767.0,133.00000000004252,2935.0,1,1,0,5.0
768.0,132.00000000004258,2940.0,1,1,0,5.0
769.0,131.00000000004263,2945.0,1,1,0,5.0
770.0,130.0000000000427,2950.0,1,1,0,5.0
771.0,129.00000000004275,2955.0,1,1,0,5.0
772.0,128.0000000000428,2960.0,1,1,0,5.0
773.0,127.00000000004286,2965.0,1,1,0,5.0
774.0,126.00000000004292,2970.0,1,1,0,5.0
775.0,125.00000000004297,2975.0,1,1,0,5.0
776.0,124.00000000004303,2980.0,1,1,0,5.0
777.0,123.00000000004309,2985.0,1,1,0,5.0
778.0,122.00000000004314,2990.0,1,1,0,5.0
779.0,121.0000000000432,2995.0,1,1,0,5.0
780.0,120.00000000004326,3000.0,1,1,0,5.0
781.0,119.00000000004331,3005.0,1,1,0,5.0
782.0,118.00000000004337,3010.0,1,1,0,5.0
783.0,117.00000000004343,3015.0,1,1,0,5.0
784.0,116.00000000004349,3020.0,1,1,0,5.0
785.0,115.00000000004354,3025.0,1,1,0,5.0
786.0,114.0000000000436,3030.0,1,1,0,5.0
787.0,113.00000000004366,3035.0,1,1,0,5.0
788.0,112.00000000004371,3040.0,1,1,0,5.0
789.0,111.00000000004377,3045.0,1,1,0,5.0
790.0,110.00000000004383,3050.0,1,1,0,5.0
791.0,109.00000000004388,3055.0,1,1,0,5.0
792.0,108.00000000004394,3060.0,1,1,0,5.0
793.0,107.000000000044,3065.0,1,1,0,5.0
794.0,106.00000000004405,3070.0,1,1,0,5.0
795.0,105.00000000004411,3075.0,1,1,0,5.0
796.0,104.00000000004417,3080.0,1,1,0,5.0
797.0,103.00000000004422,3085.0,1,1,0,5.0
798.0,102.00000000004428,3090.0,1,1,0,5.0
799.0,101.00000000004434,3095.0,1,1,0,5.0
800.0,100.0000000000444,3100.0,1,1,0,5.0
801.0,99.00000000004445,3105.0,1,1,0,5.0
802.0,98.00000000004451,3110.0,1,1,0,5.0
803.0,97.00000000004457,3115.0,1,1,0,5.0
804.0,96.00000000004462,3120.0,1,1,0,5.0
805.0,95.00000000004468,3125.0,1,1,0,5.0
806.0,94.00000000004474,3130.0,1,1,0,5.0
807.0,93.00000000004479,3135.0,1,1,0,5.0
808.0,92.00000000004485,3140.0,1,1,0,5.0
809.0,91.0000000000449,3145.0,1,1,0,5.0
810.0,90.00000000004496,3150.0,1,1,0,5.0
811.0,94.00000000004502,3150.0,1,0,0,0.0
812.0,98.00000000004508,3150.0,1,0,0,0.0
813.0,102.00000000004513,3150.0,1,0,0,0.0
814.0,106.00000000004519,3150.0,1,0,0,0.0
815.0,110.00000000004525,3150.0,1,0,0,0.0
816.0,114.0000000000453,3150.0,1,0,0,0.0
817.0,118.00000000004536,3150.0,1,0,0,0.0
818.0,122.00000000004542,3150.0,1,0,0,0.0
819.0,126.00000000004547,3150.0,1,0,0,0.0
820.0,130.00000000004553,3150.0,1,0,0,0.0
821.0,134.0000000000456,3150.0,1,0,0,0.0
822.0,138.00000000004565,3150.0,1,0,0,0.0
823.0,142.0000000000457,3150.0,1,0,0,0.0
824.0,146.00000000004576,3150.0,1,0,0,0.0
825.0,150.00000000004582,3150.0,1,0,0,0.0
826.0,149.00000000004587,3155.0,1,1,0,5.0
827.0,148.00000000004593,3160.0,1,1,0,5.0
828.0,147.000000000046,3165.0,1,1,0,5.0
829.0,146.00000000004604,3170.0,1,1,0,5.0
830.0,145.0000000000461,3175.0,1,1,0,5.0
831.0,144.00000000004616,3180.0,1,1,0,5.0
832.0,143.0000000000462,3185.0,1,1,0,5.0
833.0,142.00000000004627,3190.0,1,1,0,5.0
834.0,141.00000000004633,3195.0,1,1,0,5.0
835.0,140.00000000004638,3200.0,1,1,0,5.0
836.0,139.00000000004644,3205.0,1,1,0,5.0
837.0,138.0000000000465,3210.0,1,1,0,5.0
838.0,137.00000000004655,3215.0,1,1,0,5.0
839.0,136.0000000000466,3220.0,1,1,0,5.0
840.0,135.00000000004667,3225.0,1,1,0,5.0
841.0,134.00000000004673,3230.0,1,1,0,5.0
842.0,133.00000000004678,3235.0,1,1,0,5.0
843.0,132.00000000004684,3240.0,1,1,0,5.0
844.0,131.0000000000469,3245.0,1,1,0,5.0
845.0,130.00000000004695,3250.0,1,1,0,5.0
846.0,129.000000000047,3255.0,1,1,0,5.0
847.0,128.00000000004707,3260.0,1,1,0,5.0
848.0,127.00000000004712,3265.0,1,1,0,5.0
849.0,126.00000000004718,3270.0,1,1,0,5.0
850.0,125.00000000004724,3275.0,1,1,0,5.0
851.0,124.0000000000473,3280.0,1,1,0,5.0
852.0,123.00000000004735,3285.0,1,1,0,5.0
853.0,122.00000000004741,3290.0,1,1,0,5.0
854.0,121.00000000004746,3295.0,1,1,0,5.0
855.0,120.00000000004752,3300.0,1,1,0,5.0
856.0,119.00000000004758,3305.0,1,1,0,5.0
857.0,118.00000000004763,3310.0,1,1,0,5.0
858.0,117.00000000004769,3315.0,1,1,0,5.0
859.0,116.00000000004775,3320.0,1,1,0,5.0
860.0,115.0000000000478,3325.0,1,1,0,5.0
861.0,114.00000000004786,3330.0,1,1,0,5.0
862.0,113.00000000004792,3335.0,1,1,0,5.0
863.0,112.00000000004798,3340.0,1,1,0,5.0
864.0,111.00000000004803,3345.0,1,1,0,5.0
865.0,110.00000000004809,3350.0,1,1,0,5.0
866.0,109.00000000004815,3355.0,1,1,0,5.0
867.0,108.0000000000482,3360.0,1,1,0,5.0
868.0,107.00000000004826,3365.0,1,1,0,5.0
869.0,106.00000000004832,3370.0,1,1,0,5.0
870.0,105.00000000004837,3375.0,1,1,0,5.0
871.0,104.00000000004843,3380.0,1,1,0,5.0
872.0,103.00000000004849,3385.0,1,1,0,5.0
873.0,102.00000000004854,3390.0,1,1,0,5.0
874.0,101.0000000000486,3395.0,1,1,0,5.0
875.0,100.00000000004866,3400.0,1,1,0,5.0
876.0,99.00000000004871,3405.0,1,1,0,5.0
877.0,98.00000000004877,3410.0,1,1,0,5.0
878.0,97.00000000004883,3415.0,1,1,0,5.0
879.0,96.00000000004889,3420.0,1,1,0,5.0
880.0,95.00000000004894,3425.0,1,1,0,5.0
881.0,94.000000000049,3430.0,1,1,0,5.0
882.0,93.00000000004906,3435.0,1,1,0,5.0
883.0,92.00000000004911,3440.0,1,1,0,5.0
884.0,91.00000000004917,3445.0,1,1,0,5.0
885.0,90.00000000004923,3450.0,1,1,0,5.0
886.0,94.00000000004928,3450.0,1,0,0,0.0
887.0,98.00000000004934,3450.0,1,0,0,0.0
888.0,102.0000000000494,3450.0,1,0,0,0.0
889.0,106.00000000004945,3450.0,1,0,0,0.0
890.0,110.00000000004951,3450.0,1,0,0,0.0
891.0,114.00000000004957,3450.0,1,0,0,0.0
892.0,118.00000000004962,3450.0,1,0,0,0.0
893.0,122.00000000004968,3450.0,1,0,0,0.0
894.0,126.00000000004974,3450.0,1,0,0,0.0
895.0,130.0000000000498,3450.0,1,0,0,0.0
896.0,134.00000000004985,3450.0,1,0,0,0.0
897.0,138.0000000000499,3450.0,1,0,0,0.0
898.0,142.00000000004997,3450.0,1,0,0,0.0
899.0,146.00000000005002,3450.0,1,0,0,0.0
900.0,150.00000000005008,3450.0,1,0,0,0.0
901.0,149.00000000005014,3455.0,1,1,0,5.0
902.0,148.0000000000502,3460.0,1,1,0,5.0
903.0,147.00000000005025,3465.0,1,1,0,5.0
904.0,146.0000000000503,3470.0,1,1,0,5.0
905.0,145.00000000005036,3475.0,1,1,0,5.0
906.0,144.00000000005042,3480.0,1,1,0,5.0
907.0,143.00000000005048,3485.0,1,1,0,5.0
908.0,142.00000000005053,3490.0,1,1,0,5.0
909.0,141.0000000000506,3495.0,1,1,0,5.0
910.0,140.00000000005065,3500.0,1,1,0,5.0
911.0,139.0000000000507,3505.0,1,1,0,5.0
912.0,138.00000000005076,3510.0,1,1,0,5.0
913.0,137.00000000005082,3515.0,1,1,0,5.0
914.0,136.00000000005087,3520.0,1,1,0,5.0
915.0,135.00000000005093,3525.0,1,1,0,5.0
916.0,134.000000000051,3530.0,1,1,0,5.0
917.0,133.00000000005105,3535.0,1,1,0,5.0
918.0,132.0000000000511,3540.0,1,1,0,5.0
919.0,131.00000000005116,3545.0,1,1,0,5.0
920.0,130.00000000005122,3550.0,1,1,0,5.0
921.0,129.00000000005127,3555.0,1,1,0,5.0
922.0,128.00000000005133,3560.0,1,1,0,5.0
923.0,127.00000000005139,3565.0,1,1,0,5.0
924.0,126.00000000005144,3570.0,1,1,0,5.0
925.0,125.0000000000515,3575.0,1,1,0,5.0
926.0,124.00000000005156,3580.0,1,1,0,5.0
927.0,123.00000000005161,3585.0,1,1,0,5.0
928.0,122.00000000005167,3590.0,1,1,0,5.0
929.0,121.00000000005173,3595.0,1,1,0,5.0
930.0,120.00000000005178,3600.0,1,1,0,5.0
931.0,119.00000000005184,3605.0,1,1,0,5.0
932.0,118.0000000000519,3610.0,1,1,0,5.0
933.0,117.00000000005195,3615.0,1,1,0,5.0
934.0,116.00000000005201,3620.0,1,1,0,5.0
935.0,115.00000000005207,3625.0,1,1,0,5.0
936.0,114.00000000005213,3630.0,1,1,0,5.0
937.0,113.00000000005218,3635.0,1,1,0,5.0
938.0,112.00000000005224,3640.0,1,1,0,5.0
939.0,111.0000000000523,3645.0,1,1,0,5.0
940.0,110.00000000005235,3650.0,1,1,0,5.0
941.0,109.00000000005241,3655.0,1,1,0,5.0
942.0,108.00000000005247,3660.0,1,1,0,5.0
943.0,107.00000000005252,3665.0,1,1,0,5.0
944.0,106.00000000005258,3670.0,1,1,0,5.0
945.0,105.00000000005264,3675.0,1,1,0,5.0
946.0,104.0000000000527,3680.0,1,1,0,5.0
947.0,103.00000000005275,3685.0,1,1,0,5.0
948.0,102.00000000005281,3690.0,1,1,0,5.0
949.0,101.00000000005286,3695.0,1,1,0,5.0
950.0,100.00000000005292,3700.0,1,1,0,5.0
951.0,99.00000000005298,3705.0,1,1,0,5.0
952.0,98.00000000005303,3710.0,1,1,0,5.0
953.0,97.00000000005309,3715.0,1,1,0,5.0
954.0,96.00000000005315,3720.0,1,1,0,5.0
955.0,95.0000000000532,3725.0,1,1,0,5.0
956.0,94.00000000005326,3730.0,1,1,0,5.0
957.0,93.00000000005332,3735.0,1,1,0,5.0
958.0,92.00000000005338,3740.0,1,1,0,5.0
959.0,91.00000000005343,3745.0,1,1,0,5.0
960.0,90.00000000005349,3750.0,1,1,0,5.0
961.0,94.00000000005355,3750.0,1,0,0,0.0
962.0,98.0000000000536,3750.0,1,0,0,0.0
963.0,102.00000000005366,3750.0,1,0,0,0.0
964.0,106.00000000005372,3750.0,1,0,0,0.0
965.0,110.00000000005377,3750.0,1,0,0,0.0
966.0,114.00000000005383,3750.0,1,0,0,0.0
967.0,118.00000000005389,3750.0,1,0,0,0.0
968.0,122.00000000005394,3750.0,1,0,0,0.0
969.0,126.000000000054,3750.0,1,0,0,0.0
970.0,130.00000000005406,3750.0,1,0,0,0.0
971.0,134.00000000005411,3750.0,1,0,0,0.0
972.0,138.00000000005417,3750.0,1,0,0,0.0
973.0,142.00000000005423,3750.0,1,0,0,0.0
974.0,146.00000000005429,3750.0,1,0,0,0.0
975.0,150.00000000005434,3750.0,1,0,0,0.0
976.0,149.0000000000544,3755.0,1,1,0,5.0
977.0,148.00000000005446,3760.0,1,1,0,5.0
978.0,147.0000000000545,3765.0,1,1,0,5.0
979.0,146.00000000005457,3770.0,1,1,0,5.0
980.0,145.00000000005463,3775.0,1,1,0,5.0
981.0,144.00000000005468,3780.0,1,1,0,5.0
982.0,143.00000000005474,3785.0,1,1,0,5.0
983.0,142.0000000000548,3790.0,1,1,0,5.0
984.0,141.00000000005485,3795.0,1,1,0,5.0
985.0,140.0000000000549,3800.0,1,1,0,5.0
986.0,139.00000000005497,3805.0,1,1,0,5.0
987.0,138.00000000005502,3810.0,1,1,0,5.0
988.0,137.00000000005508,3815.0,1,1,0,5.0
989.0,136.00000000005514,3820.0,1,1,0,5.0
990.0,135.0000000000552,3825.0,1,1,0,5.0
991.0,134.00000000005525,3830.0,1,1,0,5.0
992.0,133.0000000000553,3835.0,1,1,0,5.0
993.0,132.00000000005537,3840.0,1,1,0,5.0
994.0,131.00000000005542,3845.0,1,1,0,5.0
995.0,130.00000000005548,3850.0,1,1,0,5.0
996.0,129.00000000005554,3855.0,1,1,0,5.0
997.0,128.0000000000556,3860.0,1,1,0,5.0
998.0,127.00000000005565,3865.0,1,1,0,5.0
999.0,126.0000000000557,3870.0,1,1,0,5.0
1000.0,125.00000000005576,3875.0,1,1,0,5.0
1001.0,124.00000000005582,3880.0,1,1,0,5.0
1002.0,123.00000000005588,3885.0,1,1,0,5.0
1003.0,122.00000000005593,3890.0,1,1,0,5.0
1004.0,121.00000000005599,3895.0,1,1,0,5.0
1005.0,120.00000000005605,3900.0,1,1,0,5.0
1006.0,119.0000000000561,3905.0,1,1,0,5.0
1007.0,118.00000000005616,3910.0,1,1,0,5.0
1008.0,117.00000000005622,3915.0,1,1,0,5.0
1009.0,116.00000000005627,3920.0,1,1,0,5.0
1010.0,115.00000000005633,3925.0,1,1,0,5.0
1011.0,114.00000000005639,3930.0,1,1,0,5.0
1012.0,113.00000000005645,3935.0,1,1,0,5.0
1013.0,112.0000000000565,3940.0,1,1,0,5.0
1014.0,111.00000000005656,3945.0,1,1,0,5.0
1015.0,110.00000000005662,3950.0,1,1,0,5.0
1016.0,109.00000000005667,3955.0,1,1,0,5.0
1017.0,108.00000000005673,3960.0,1,1,0,5.0
1018.0,107.00000000005679,3965.0,1,1,0,5.0
1019.0,106.00000000005684,3970.0,1,1,0,5.0
1020.0,105.0000000000569,3975.0,1,1,0,5.0
1021.0,104.00000000005696,3980.0,1,1,0,5.0
1022.0,103.00000000005701,3985.0,1,1,0,5.0
1023.0,102.00000000005707,3990.0,1,1,0,5.0
1024.0,101.00000000005713,3995.0,1,1,0,5.0
1025.0,100.00000000005718,4000.0,1,1,0,5.0
1026.0,99.00000000005724,4005.0,1,1,0,5.0
1027.0,98.0000000000573,4010.0,1,1,0,5.0
1028.0,97.00000000005736,4015.0,1,1,0,5.0
1029.0,96.00000000005741,4020.0,1,1,0,5.0
1030.0,95.00000000005747,4025.0,1,1,0,5.0
1031.0,94.00000000005753,4030.0,1,1,0,5.0
1032.0,93.00000000005758,4035.0,1,1,0,5.0
1033.0,92.00000000005764,4040.0,1,1,0,5.0
1034.0,91.0000000000577,4045.0,1,1,0,5.0
1035.0,90.00000000005775,4050.0,1,1,0,5.0
1036.0,94.00000000005781,4044.000000000001,1,0,1,0.0
1037.0,98.00000000005787,4038.000000000002,1,0,1,0.0
